text,sentiment_id,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Joking
"كل العالم منشغل بفيروس كورونا الا صنفين من الدواب
1️⃣الجزيرة مشغولة بالسعودية
2️⃣ والشرذمة المجهولة الهوية مشغولة بالجيش 🇩🇿",Negative,0,0,0,0,0,0,1,0,0,0
"ما أجمل أن تأخذ المعلومة من مصدرها
والفائدة من المتخصصين فيها

 .. ",Positive,1,0,1,0,0,0,0,0,0,0
"العالم كله تغيير مع كورونا الا \ اهلي منصور \""على نفس حاله ومشاكله !!""",Joking,0,0,0,0,0,0,0,0,0,1
" 
ألم يقل السيسي أنها يبنيها لمصر وليس له !

طيب مصر محتاجة قصورها الان ،،

",Neutral,0,0,0,0,0,0,0,0,0,0
البنت والولد الشمال بعد كده هياخدوا لقب كورونا مش شمال 😂,Joking,0,0,0,0,0,0,0,0,0,1
ببين يني كرونا تموم شه انقد آسفالت خيابونو ليس ميزنم كه يه ويروس جديد متولد شه ,Negative,0,0,0,0,0,0,1,0,0,0
 في يتسول مواطنيه للتبرع للحكومه لمواجهة و يتبرع في لاوروبا واسرائيل بالمساعدات,Negative,0,0,0,0,0,0,1,1,0,0
الأنستغرام الان يصاب بفايروس كورونا والله يرقد في الحجر الصحي لتأكد بان مصاب بفايروس,Joking,0,0,0,0,0,0,0,0,0,1
تعلمت من اننا نستطيع التخلي عن كثير من المجاملات,Positive,1,0,0,0,0,0,0,0,0,0
 اظهرت لنا خواء مشاهير السناب، وما كانت مثالية بعضهم الا ستاراً لخوائه الفكري، ونهاية المطاف يقبض عليهم بسبب حلاق!!!,Negative,0,0,0,0,0,0,1,0,0,0
ربنا يخلي كورونا ويخليله امه,Joking,0,0,0,0,0,0,0,0,0,1
تدفع تمام انت اخويا مابتدفع ماليش دعوة بيك ستين كرونا علي الي خلفوك ,Negative,0,0,0,0,0,0,1,0,0,0
 ربنا يسهل والسيسي هو والعصابة يكون ليه نصيب كبييير من كورونا قولوا آمييين🙏,Negative,0,0,0,0,0,0,1,0,0,0
اللهم اشفي مصابي اللهم الطف بحالهم اللهم أرفع عنهم هذا البلاء وأجرهم على ما أصابهم..,Positive,0,0,1,0,0,0,0,0,0,0
"مسكين 
قام يلحد في الوقت الذي تاب العالم من الالحاد وعاد متضرعاً الى الله 
بسبب جائحه ",Negative,0,0,0,0,0,1,1,1,0,0
كنت ان الصين نصابين ومجرمين ومعدومي الضمير،،، وكل بياناتهم بخصوص كورونا مضروبه،،، وفي ناس كانت بتروج للبروباجاندا الصيني,Negative,0,0,0,0,0,0,1,1,0,0
اليوم ماعلنوش علي ولا حالة كورونا وهذي حاجة كويسة جدًا وأقعدوا في حواشينكم وألتزموا بالقوانين .,Positive,1,0,0,0,0,0,0,0,0,0
 ريم من فضلك ، بداية ازمة كورونا كنت الاحظ الرقم ١١:١١ // ١١:١١١١ وهذي الايام تكرر علي ١٢:١٢ // ١٢:٢٢ اي معناها ؟؟,Neutral,0,0,0,0,0,0,0,0,1,0
"رسالة وزعت مساعدات بـ 5 ملايين جنيه للمتضررىن من كارثة كورونا والناس مصممة تقول عليهم كلام غريب!!
",Neutral,0,0,0,0,0,0,0,0,0,0
"من اللي يضربهم كورونا خاصة و مباشرة :
- اللي وذنيهم كبار
- واللي يحلو افامهم ياسر.",Joking,0,0,0,0,0,0,0,0,0,1
 أمير عسير يقف على فرضية للتعامل مع مصابي كورونا في مطار أبها.,Neutral,0,0,0,0,0,0,0,0,1,0
تخيلو كورونا تختفي وقت الامتحانات انا الي باكل الخفاش وقتها .,Joking,0,0,0,0,0,0,0,0,0,1
ليسا لي كورونا علاج الي قراءة القران وستغفار,Positive,1,0,1,0,0,0,0,0,0,0
"الله يبشرك بالخير 
باذن الله قريب ينتهي كابوس كورونا",Positive,1,0,1,0,0,0,0,0,0,0
"*الهند*
 
 *عدد الوفيات من*

 *من كرونا : 3*

 *من الضرب : 364,8922*",Joking,0,0,0,0,0,0,0,0,0,1
" 

 
د. وائل عبدو عن تبرعات تحالف المنظمات السودانية لمحاربة كرونا 🌹🌹🌹🌹🌹",Positive,1,1,0,0,0,0,0,0,0,0
مشكل ف الواتساب و الانستا والفايس مارك شدات فيه كورونا ولا شنو,Neutral,0,0,0,0,0,0,0,0,0,0
"بصدق .. مشتاقة للبحر كثييييييير ☹ 

يارب أفرجها علينا وارفع الوباء عن العباد والبلاد 🙏
",Positive,0,0,1,0,0,0,0,0,0,0
ممكن تخلص كورونا بروح اشيل ضرس العقل ماقدر ابطل حلجي؟؟,Negative,0,0,0,0,0,1,1,0,0,0
"عندما قام إمبراطور الصين \تشين شي هوانغ\"" ببناء سور الصين قبل 2240 سنة كان عنده وجهة نظر ",Neutral,0,0,0,0,0,0,0,0,0,0
"
في ظل الأزمة العالمية لم نجد دولة واحدة تستغل مواطنيها 
مثل بلدنا 
وحسبنا الله ونعم الوكيل",Negative,0,0,0,0,0,1,1,0,0,0
الحظر بقا محاوطنى من كل حتة حظر بتاع كورونا وحظر تويتر 😂😂,Joking,0,0,0,0,0,0,0,0,0,1
"*الهند*
 
 *عدد الوفيات من*

 *من كرونا : 3*

 *من الضرب : ٣٥٧٨٩٠٠٨*",Joking,0,0,0,0,0,0,0,0,0,1
احسن هلكونا بالمقاطع كلها قديمة والا يركبون عليها كورونا السبب,Negative,0,0,0,0,1,0,1,0,0,0
كل الدعم للدولة المصرية في مواجهة فيروس كورونا وربنا يا رب يحفظ مصر من كل مكروه وسوء وباذن الله ياتي شهر رمضان والامة الاسلامية بخير ،، ⁦❤️⁩,Positive,0,0,1,0,0,0,0,0,0,0
هو السد مش حيتملي في يوليو. إثيوبيا مفهاش كورونا ,Neutral,0,0,0,0,0,0,0,0,0,0
 امام خيارات ليست سهلة في درء مخاطر فايروس وآملنا تكون هناك حلول يمكن استثمارها بالوقت المناسب,Negative,0,0,0,0,1,0,0,0,0,0
وصول ٧ حالات كورونا إيجابية لمستشفي الحجر الصحي بتمي الأمديد .. دعواتكم 🤲🏻🤲🏻,Negative,0,0,0,0,1,0,0,0,0,0
 يجب تحويل كل القصور في مصر لمستشفيات لعلاج المرضى من كورونا,Neutral,0,0,0,0,0,0,0,0,0,0
"تَعلمت مِن 

أن هناك أذكاراً مَن قالها بـِ نيّةٌ صادِقة
وَقاه الله وكَفاه وحَماه .",Positive,1,0,1,0,0,0,0,0,0,0
"الحياه قبل كورونا حماده
وبعد الكورونا حماده تانى
",Joking,0,0,0,0,0,0,0,0,0,1
"بشروني عن حرم مكه تراني 
ناويً عمره بعد ازمة كورونا",Positive,1,0,0,0,0,0,0,0,0,0
اللهم احمي مصر والمصرين من السيسي ومن كورونا ,Positive,0,0,1,0,0,0,0,0,0,0
"بعد أنتهاء أزمة في 
سأخرج مع أول دعوة للتظاهر في ساحة التحرير!
لأن الأسباب التي خرجنا من أجلها في تشرين ٢٠١٩ لا زالت قائمة!!",Negative,0,0,0,0,1,0,1,0,0,0
"*أخي المولعي عزيزي بائع القات*🤢

اغلقو أسواق القات 

رازم يهزك ولا كورونا يبزك ...

🤓معاً للوقاية من فايروس كورونا 👊🏼🥺🥺😭
ههههههههههه",Joking,0,0,0,0,0,0,0,0,0,1
"فقدان الشم والإحساس بالطعم 
من أقوى العلامات المبكرة للإصابة 
بجائحة فيروس كورونا. 
 
",Neutral,0,0,0,0,0,0,0,0,1,0
"الله يكفيكي شر فيروس كورونا وفيروس سي سي 
يمني يعشق مصر
",Positive,0,0,1,0,0,0,0,0,0,0
يوم بدا تراي ٣ كنت اقول اطول ترم ما عليه فيه وقت بس كورونا خذ كل الاوقات,Negative,0,0,0,0,1,0,1,0,0,0
يعني كرونا وقولنا ع الكل مجتش علينا واتحزرنا واقعدنا ف البيت من الساعه ٥ تيجي كمان الواتس مش عاوز يحمل اي حاجه متموتونا احسن🤦‍♀️☺️,Joking,0,0,0,0,0,0,0,0,0,1
"في بلدي الفقير يسند الفقير 

و الحكومة تسرقهم❗️❗️❗️ 

 

 

",Negative,0,0,0,0,0,1,1,0,0,0
"
ارتفاع حالات الإصابة بفيروس في بنسبة 22٪ مقارنة بالأمس مسجلة 150 حالة جديدة ليصل الإجمالي إلى 814 حالة",Neutral,0,0,0,0,0,0,0,0,1,0
والله اذا بكمش كورونا لروح وزّع مصاري عالدولة كلها 😂,Joking,0,0,0,0,0,0,0,0,0,1
كورونا يجبر البحرية الأميركية على إخلاء حاملة الطائرات يو إس إس تيودور روزفلت وحجز غرف في فنادق على جزيرة غوام لأربعة آلاف من طاقمها,Neutral,0,0,0,0,0,0,0,0,1,0
"هلگد ما مختنگين ومالكم خلگ تضحكون
داشوف تفاعلكم خرا وي التغريدات محد اله واهس يضحك خرا على كورونا
السوت بينه هيج",Negative,0,0,0,0,0,1,1,0,0,0
عزيزي أبريل تكفى ترى كورونا مانبي تحلطم من ثاني يوم🤡.,Joking,0,0,0,0,0,0,0,0,0,1
اختي عندها اعراض كورونا كلها وخايفين نقربلها 😂💔,Negative,0,0,0,0,1,0,0,0,0,0
"
الشعب محتاج القصور الأن لتكون بالمجان للمصريين ، حتى تنتهى أزمة كرونا",Negative,0,0,0,0,1,0,1,0,0,0
 — المؤتمر الصحفي اليومي للرئيس الأميركي حول فيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,0
"تخيل لو أن الحياة بدون أنترنت ماذا كان سيحل بنا في هذه الفترة؟ 
 
 ",Negative,0,0,0,0,0,1,0,0,0,0
الفنانه الكويتيه حياة الفهد تطالب بترحيل الوافدين خارج الكويت الى الصحراء خوفا من فيروس كورونا عيب ياخالتى قماشه,Negative,0,0,0,0,0,0,1,0,0,0
" 
طائرة روسية تحمل إمدادات صحية إلى الولايات المتحدة للمساعدة في مواجهة انتشار ",Neutral,0,0,0,0,0,0,0,0,1,0
الكذابين بتوع كل سنة في أول أبريل..شكراً لكم إنكم هديتوا اللعب هذه السنة..و فهمتوا..إنه مش وقتكم أبداً 🙏 ,Positive,1,1,0,0,0,0,0,0,0,0
"حسب ماسمعت ان القائمين على سيرفرات
شركة فيس بوك واحد فيه صابه كورونا
ومختبصين والطاسه ضايعه
 ",Neutral,0,0,0,0,0,0,0,0,0,0
"بعد ازمة كورونا باذن الله تعالى
هل تتوقع ازدياد الوعي الصحي في المجتمع",Neutral,0,0,0,0,0,0,0,0,0,0
انتشار مرض كورونا في السجون سيؤدي الى كوارث اضافية نحن في غنى عنها بالاضافة الى ان السجون مكتضة بالابرياء ,Negative,0,0,0,0,1,0,1,0,0,0
"فيرس كورونا اسمه العلمى كوفيد ١٩
نفك كوفيد 
يبقى ك : كل و : واحد ف : فى ي : يلزم د : داره. ١٩ يوم",Joking,0,0,0,0,0,0,0,0,0,1
"هذا واحد سألوو .. 

 شنو رأيك بكورونا وهذا الجاي يصير .. 

 فكال لا زين كورونا خوش منتخب ...",Joking,0,0,0,0,0,0,0,0,0,1
"يستبيحون لعق المهابيل والمؤخرات وشرب المني ثم يزدرون 

 ",Joking,0,0,0,0,0,0,0,0,0,1
المفروض في هذا الشهر احضر مهرجان البحر الاحمر السينمائي و اشتغل انا و صحبتي على اول فلم قصير لنا بس كورونا دمر كل شي💔,Negative,0,0,0,0,0,1,1,0,0,0
عاجل | الرئيس الأمريكي: هناك مجرمون وإرهابيون يسعون لاستغلال انتشار فيروس كورونا لتحقيق مكاسب خاصة ولا يجب أن نسمح لهم بذلك,Neutral,0,0,0,0,0,0,0,0,1,0
اخر عصور السرقة في مصر شكرا كورونا سوف يتغير كل شئ وننعم في الرخاء بعد اختفاء الحرامية ,Negative,0,0,0,0,0,1,1,0,0,0
دار افتاء ايه اللي عاوزة تنزل قرار بااننا مش نصوم رمضان بسبب كورونا وعلشان شرب المياه احنا هنكفر ولا ايه🤔😥😥,Negative,0,0,0,0,0,1,1,0,0,0
"يقول الطبيب و الفيلسوف ابن سينا: 
\الوهم نصف الداء نصف الدواء",Positive,1,0,1,0,0,0,0,0,0,0
"عملتوا عشرات الهاشتاجات
ولا اي اندهاش
نفس الكلام ونفس اللجان
والكلاب تنبح والقافلةتسير
يارب يجيلك كورونا يا معتز",Negative,0,0,0,0,0,0,1,0,0,0
"البطلع من2020 دي سالم 😌

ح يلعب النهائي مع يأجوج ومأجوج😹😹🌚🔥✌️

 AF36 Covid19",Joking,0,0,0,0,0,0,0,0,0,1
أصغر ضحايا كورونا بالعالم.. رضيع عمره ستة أسابيع من بولاية كونيتيكت الأميركية.,Neutral,0,0,0,0,0,0,0,0,1,0
احسن شي عيت عمي عايشين حياتهم طبيعيه ولا كأنه فيه كورونا,Neutral,0,0,0,0,0,0,0,0,0,0
"المفروض اول ماتكمل قصة كورونا 
الواحد ياخذ اجازة اسبوعين في الحوش يريح اعصابه اشويه",Joking,0,0,0,0,0,0,0,0,0,1
بقيت ب skip اخبار كورنا كدة متابعها وكل حاجة بس فيلنج زي ماتيجي,Negative,0,0,0,1,0,1,0,0,0,0
بسبب فايروس كورونا 😥الجاليات العربية في السويد تنهار خوفًا عا اولادها ، بسبب قرارات الحكومة بعدم إغلاق المدارس والمجمعات والأسواق التجارية .,Negative,0,0,0,0,1,1,0,0,0,0
في الحلقة الأخيرة من كورونا بيطلع صدق علاجه زنجبيل و قرنفل!,Joking,0,0,0,0,0,0,0,0,0,1
دابا لي تصاب ب كورونا تيتويتيها و كيصور لينا لبياص و كيطلب ندعيو معاها فى اطار شفافية حتى المرض كنتبهاو بيه شوفوني مريض بكورونا,Negative,0,0,0,0,0,0,1,0,0,0
بقيت ب skip اخبار كورنا كدة متابعها وكل حاجة بس اللي هو زي ماتيجي,Negative,0,0,0,1,0,1,0,0,0,0
ماذا بعد كورونا أحتياطي القمح ورغيف العيش ,Negative,0,0,0,0,1,0,1,0,0,0
